"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_1","area_sentinel_id_10","area_sentinel_id_12","area_sentinel_id_13","area_sentinel_id_14","area_sentinel_id_15","area_sentinel_id_16","area_sentinel_id_17","area_sentinel_id_18","area_sentinel_id_19","area_sentinel_id_2","area_sentinel_id_20","area_sentinel_id_21","area_sentinel_id_3","area_sentinel_id_4","area_sentinel_id_7","area_sentinel_id_9"
"1",6,"K","2",76.0887908935547,16.42825,1.548,"3",386690.097895054,233662.285408347,174580.140762097,100,164275.880959788,21276.9425332546,16100,0,39229.7052015085,0,187450.961744475,104445.047065817,106758.146801018,161.490251608969,103262.159819281,5900,49305.8445114138
"1",25.5,"K/Ka","2",185.933074951172,22.5938,2.3822,"1",154519.00021042,284465.232801181,11833.3333333333,100,5200,18700,47990.4127190161,0,5554.07096706331,0,42834.7755787428,328364.714271769,5533.33333333333,233.333333333333,77100,1852.83603283266,7333.33333333333
"2",26,"K","2",95.6172943115234,13.5289,1.806,"3",30433.4336325002,31375.648278515,0,0,133.333333333333,0,6751.17243481484,109780.901847877,135219.201263941,0,0,197266.613951554,62777.3595873553,0,15341.6167759337,0,0
"2",6,"P","3",185.004989624023,45.845405,1.548,"2",360678.659632993,494666.845533542,49479.2239271902,0,33.3333333333333,11771.369772003,31424.3222403917,0,41419.2941310461,0,72285.1364908895,103486.355792554,36470.3213378477,0,62369.1537771532,18193.2957897584,37595.3155814185
"1",9.4,"P","2",58.4742126464844,92.8125,1.29,"1",6271.61903604089,0,112833.333333333,0,0,0,12898.5435304542,0,0,0,0,93228.8452727099,0,591087.555235855,23355.2312565211,29912.3887515336,0
"2",6,"P","2",220.860733032227,66.5625,0.989,"2",47338.818226258,152176.333979969,0,0,0,0,21196.4699584059,0,50271.1792177797,0,112121.341194756,95490.8637893076,81650.6982756183,0,70472.3571785958,4480.6578815449,0
"2",7.7,"P","2",198.494003295898,32.5001,1.548,"3",1542.68260002136,38974.2915472637,3687.51326203346,0,0,0,0,0,32098.6322714171,0,21592.2460347414,168550.414867816,4066.66666666667,0,55304.7508684297,0,0
"1",5.93,"P","2",45.3176498413086,72.378175,1.376,"1",917137.07211885,700653.862871497,176762.393255814,1933.33333333333,0,0,0,0,66.6666666666667,0,89728.2389445075,52002.0637193695,0,89066.3866117839,48727.372461829,1667.55337839325,0
"1",21,"P","2",100.867485046387,92.8125,1.376,"1",0,2260.2571246059,0,60497.8232393609,0,0,2914.16863066455,0,166.666666666667,0,0,167802.944858248,304.290857414405,52902.7347806841,0,40140.5846748191,0
"2",9.4,"P","2",126.357986450195,66.5625,0.989,"2",0,37149.0138915101,10526.0504598885,0,0,25716.8377493353,593565.810999941,0,2035.31765460114,0,79591.3666581114,19001.0969517132,91306.2574478885,428563.818964958,78055.0216325714,0,3507.45711227258
"2",1.9,"P","3",195.467498779297,64.83756,2.5542,"1",170841.476084449,465985.874399367,33.3333333333333,0,19700,33.3333333333333,1033.33333333333,0,13870.6133296791,0,178631.448518361,390430.521164854,9748.04788033167,0,197558.560642325,3633.33333333333,10643.1316333512
"2",7.75,"K","1",126.136627197266,20.3197,1.935,"2",76745.2787768319,80690.5072592858,12776.9443740515,0,0,0,0,0,0,0,13697.1528917551,61797.9707235412,0,0,46067.130476054,0,50.9388888875643
"2",7.32,"P","2",135.393798828125,84.475329,0.3182,"1",15484.6006423235,35445.2754889304,33.3333333333333,1700,0,66.6666666666667,111393.130923162,0,130353.60558553,0,0,71424.3565130397,197938.771996063,61097.4139304851,65129.8141503765,0,36036.0672223692
"2",22,"P","2",188.907592773438,36.60635,1.548,"2",241781.554830925,269714.343586808,340228.743735462,0,200,0,133.333333333333,0,7591.89897255662,0,174268.546604132,135413.482222938,6392.45700847047,0,270567.007055337,0,7633.65013885001
"2",9,"P","2",91.675422668457,70.33129,0.946,"1",1136830.45315676,100,589313.761884065,0,167682.533105199,0,3166.66666666667,0,2824.42833979925,0,366200.677783325,190398.209361034,0,20237.9932592089,5217.18283047279,5372.64877174842,0
"2",13.9,"P","2",181.618072509766,13.1011,4.902,"2",26045.5583099276,8733.33333333333,14578.8916432609,0,0,0,2300,0,6366.66666666667,0,27281.1819251627,240834.654666336,5942.01598214762,0,0,0,0
"1",12,"P","3",401.064086914062,53.33288,2.451,"1",4133.33333333333,149120.174768132,0,0,0,0,11166.6666666667,0,0,0,21.6934268673261,59719.6675932833,1137.54221002649,0,7966.66666666667,0,2631.06320066145
"1",33.81,"P","2",81.3535308837891,92.8125,0.9288,"1",0,52156.8536506093,0,56160.2226561304,0,0,0,0,0,0,29077.0769655549,38786.6776205987,0,242314.539508868,0,23198.0157460396,31722.7159327983
"1",6.5,"P","3",349.453094482422,55.58129,1.806,"1",0,127370.347501881,0,0,1800,3666.66666666667,702.54287122419,0,64064.5828622704,0,0,169072.927044379,11233.3333333333,33.3333333333333,0,0,0
"2",15.7,"P","2",173.715057373047,16.80542,1.634,"3",28438.734738586,42168.5315820978,0,0,0,0,312711.253937713,0,66275.4636542324,0,39591.5585078915,387535.337213777,522494.526167943,0,4629.77850163976,0,33.3333333333333
"2",3.4,"P","3",229.982955932617,50.33758,3.87,"3",167379.52925213,667701.250667,60009.8494232652,0,706.109467645486,909.771353006363,36718.0766721567,0,11900,0,88807.5706717874,115580.111216625,21290.7070828446,0,390024.708493876,3800,8000.26103621349
"2",12,"P","2",154.749496459961,71.231593,1.548,"1",64409.349054393,566179.436066408,0,0,353.384648263454,74528.8780008443,49712.1989293024,0,53554.7609642148,0,37766.6666666667,437155.369867169,300,31500,51031.8178368577,6140.59996884801,2374.90509798129
"2",6,"P","2",192.687896728516,40.3407,1.548,"2",115867.161313821,432203.016122858,539.505040055762,0,8300,6700,27719.5213383815,0,397510.699883742,68138.4429767728,67798.8657434161,292891.275478865,43706.8662423602,0,80502.326344947,7866.66666666667,30645.9657159324
"2",4,"P","3",203.934906005859,51.88757,4.859,"1",99866.5724216276,165441.494493366,0,0,11382.4970570703,0,19000,0,32017.4163137873,0,71897.5270743342,233382.259823153,6252.64456023773,0,18143.71222953,2691.23091374834,183.213552677383
"2",5.45,"P","2",41.7665328979492,86.95315,0.774,"1",342012.148874633,497463.175306018,64976.2260563423,36939.7122213966,12600,132400.133468755,35908.8452220584,0,4066.66666666667,0,257890.288075532,110342.686910341,0,322430.335549375,7518.18175952261,132597.462018195,30755.093271782
"1",76,"K/P","1",158.403961181641,29.48633,1.1352,"1",333536.492358603,432518.417283191,50278.6882576203,5000,24600,38666.6666666667,63966.6666666667,0,15970.5113263335,0,120135.966862862,200675.324630661,200,0,101259.014373096,9933.33333333333,3584.69314888353
"1",9,"P","2",65.0588150024414,92.8125,0.9288,"1",0,0,0,0,0,0,33.3333333333333,0,33.3333333333333,0,0,12005.8162473142,0,12483.7524298423,0,0,0
"2",11,"K/Ka","2",116.625,22.5938,2.236,"1",268101.453378559,137852.248017075,6216.52928447972,0,166.666666666667,20417.680500861,2700,0,20184.4820333024,0,62764.1296431733,332535.697381195,466.666666666667,0,113162.42741948,0,33.3333333333333
"1",10,"K/Ka","1",234.724655151367,29.69186,5.719,"1",0,0,0,0,0,0,7734.11474377305,0,166.666666666667,0,0,39376.2007984488,233.333333333333,0,0,0,0
"1",1.4,"P","2",85.9985504150391,92.8125,0.9288,"1",336.046811317404,163389.329056622,66.6666666666667,48579.0571706428,0,33.3333333333333,33.3333333333333,0,3933.33333333333,0,2696.77093103528,137187.677411494,0,476302.344321386,741.895379622777,30782.1708376209,66.6666666666667
"2",6,"K/Ka","1",54.3034019470215,20.66434,2.15,"3",432293.119727924,247817.38703081,54367.6739061222,433.054492374261,183583.555199654,14807.0154666289,133.333333333333,155062.949229164,140576.938432393,0,107349.482478248,179127.768883547,55182.3131402799,0,17656.8323347718,0,20700
"2",19,"P","3",174.906936645508,60.47505,1.548,"2",105030.036702632,1041651.65072495,181861.694393401,0,12866.6666666667,48005.6172130072,414561.57709875,0,8301.42841674387,0,511309.338051647,8336.82545721531,37640.034654752,0,51387.1515102219,0,46946.5942579477
"1",4,"K","1",173.989379882812,32.5001,1.548,"3",19768.785255022,0,66.6666666666667,0,0,0,6333.33333333333,0,21240.0092956416,0,2766.66666666667,322371.082486378,466.666666666667,0,20058.0553598857,100,800
"2",3.5,"P","2",155.72021484375,13.1011,4.902,"2",18766.6666666667,39729.5099123071,0,0,0,0,1867.35959071666,0,21651.7594919297,0,8466.66666666667,144596.466363661,31440.6483564508,883.083921670914,38022.1163225186,200,333.333333333333
"2",14,"K","1",19.4340724945068,14.21438,2.666,"2",314606.373877504,163928.472780933,360591.185737591,189352.691380431,362364.509365301,7800,1933.33333333333,0,0,0,912047.842933525,10158.683882157,0,105472.964840848,20236.0457790395,0,15452.4419420088
"2",3,"P","2",39.3565292358398,14.4305,1.892,"2",1141024.58457651,56527.145212718,591157.51539936,10086.2022971971,35030.4620162642,0,0,0,66.6666666666667,0,329686.301666047,62489.5071783617,0,9912.99084989975,15124.8967504599,0,0
"1",4.3,"P","2",109.402214050293,92.8125,1.376,"1",40280.6111542896,62442.5077456166,0,111495.617412283,0,0,166.666666666667,0,166.666666666667,0,21570.7375922784,133958.982427807,233.333333333333,149397.646011325,0,68094.4873779993,0
"1",1.7,"P","3",153.19010925293,66.35631,1.548,"1",0,23263.9742076397,0,0,0,2384.72899595896,0,0,43735.8604187767,0,9945.12692913413,81379.0210720152,7100,20166.6666666667,138264.668456213,0,2666.66666666667
"2",4,"P","2",117.469284057617,55.67504,1.032,"2",1144194.06747341,609948.465424125,691628.652143783,0,0,2233.33333333333,165595.400368011,0,0,0,45325.4488600418,40859.7840488734,0,2233.33333333333,5666.66666666667,15578.0198843374,145168.68111908
"2",4.9,"P","2",179.692581176758,19.69961,3.354,"3",123804.786344064,179570.742779904,0,0,5648.74724431381,9200,33742.2125012301,0,74255.237443068,0,34487.0385804757,115090.385455887,88613.4291312347,9800,11237.8303411106,17433.3333333333,23099.6679989311
"2",6,"P","2",78.3681640625,92.8125,1.29,"1",0,407761.581841521,0,133270.913474976,0,2033.33333333333,184726.789196373,0,0,0,41733.263788689,219447.986250462,0,722537.858957631,0,16259.5391382463,0
"2",5,"P","2",138.98274230957,92.8125,0.946,"1",0,0,0,5189.18422159428,0,0,33.3333333333333,0,0,0,11666.6666666667,64003.4191334209,66.6666666666667,17215.2574101914,0,10700,0
"2",6.5,"K/Ka","2",171.776077270508,12.9465,2.709,"1",103487.557461761,52251.4208515485,110934.601254709,66.6666666666667,0,7358.30110986717,12856.5957832305,0,0,0,19933.3333333333,53551.319368984,0,0,65227.6577861766,5600,18200.0093448597
"1",6,"P","2",67.1014556884766,92.8125,3.698,"1",189862.59481044,261840.652478917,93284.0769015253,33430.5688397648,0,0,90433.3333333333,0,400,0,5909.75105582426,245866.912462787,0,377283.596937938,68937.0028425842,53063.2450852233,2885.88743209839
"2",2.4,"P","3",184.630432128906,19.74599,2.666,"2",223582.50014187,1036563.68075805,33.3333333333333,0,160.113035639127,8382.05891686181,29687.1577494933,0,68311.7845799328,0,128807.358938232,111095.452075381,212899.458575849,0,63621.1168837113,10.5794409910838,0
"2",15,"P","2",210.108245849609,16.80542,1.634,"3",147783.973328244,66929.637101003,71371.3189928962,0,52428.7491491317,44629.1463065175,134568.512431938,0,30646.2242391581,0,432668.441063885,55058.9207351208,63799.2136954097,0,159307.002886729,633.333333333333,28802.0934317106
"2",4.1,"P","3",186.239318847656,34.440725,1.677,"2",138513.782439363,600054.949776046,14296.5972680783,24430.238849173,14475.1960771779,70180.6818934963,260525.497401928,0,78.6982499063015,0,169751.0917937,16902.6809634175,199417.425154103,1025.93305508296,100367.604999236,0,36769.3805153171
"1",6.02,"P","2",63.7075614929199,90.46876,1.118,"1",0,51418.7460486932,29862.1574536577,107632.786859279,0,166.666666666667,66.6666666666667,0,2466.66666666667,0,58987.5741895589,221639.158586668,433.333333333333,229724.092799708,38488.4604896235,33.3333333333333,35402.3656441811
"1",7.2,"K","2",156.118530273438,83.38128,0.215,"1",20010.9619334534,123385.110018061,3853.25325273055,0,5933.33333333333,0,13342.8577683866,0,7039.10853249836,0,30540.6486586241,215013.434932426,4661.28431555505,66.6666666666667,107182.29552398,200,4500
"1",6.8,"P","2",54.8608512878418,12.9465,4.171,"2",491627.920348135,290681.816863701,63831.480510787,40273.6532434278,0,36241.7951084411,131788.113432921,0,33.3333333333333,0,175250.507068888,111395.078675391,66.6666666666667,136174.174743906,134994.171033254,163165.297625784,250515.501361547
"2",5.26,"P","3",208.084030151367,18.73488,1.763,"1",202971.672909538,738553.526023955,79142.7345961182,0,8400,4266.66666666667,269206.859754383,0,35070.792412137,0,62197.0916122047,124328.91472842,238496.071223061,0,65866.4516795427,6100,37200
"1",19,"K","1",318.448822021484,72.193776,2.1328,"1",0,0,0,0,0,0,100,0,1937.28671570619,0,0,170119.786316808,0,0,0,0,0
"1",25.8,"K/Ka","1",246.835479736328,22.5938,2.3822,"1",9662.78622645186,46474.1098635859,1833.33333333333,0,0,0,1900,0,9594.179524978,0,4697.82289986809,79196.4971756873,9700,0,43874.1499781433,0,0
"2",17.5,"P","3",184.344909667969,15.8843,2.666,"2",125442.567743906,561404.789577888,38977.8320489762,0,9716.6623643289,7933.33333333333,403949.546454229,362084.097215906,202973.160274167,0,248524.333705729,76389.3668919084,110030.538091323,2200,63519.5358203414,0,10733.3333333333
"1",9,"P","2",117.926292419434,92.8125,0.5246,"1",387507.210532268,997010.95965297,64133.3333333333,0,4066.66666666667,29566.6469268966,10594.6780964732,0,266.666666666667,0,363279.414408006,200923.26384533,33.3333333333333,7833.33333333333,374271.628875155,11708.2803444316,0
"2",10,"P","3",119.47875213623,19.74599,2.666,"2",6333.33333333333,58019.8155099216,56017.8833160549,0,2133.33333333333,16200,91860.3876154579,4333.33333333333,155058.381801826,0,18803.020700564,197321.127219864,428839.78344673,19123.413622876,140995.50425074,777.294452077088,0
"1",3.07,"K","1",242.504791259766,72.193776,2.1328,"1",499.471074175866,5426.59366048368,66.6666666666667,0,0,0,10766.6666666667,0,5476.66077216466,0,0,225788.616166995,25316.0742829243,0,15209.7301879937,100.593445387979,0
"2",7,"P","2",106.115821838379,70.03129,1.118,"1",324223.007466313,24156.8242618193,135979.256759532,676.893057379251,0,395185.335888288,13366.6666666667,0,2062.62411177158,0,176590.009477817,241260.910337802,233.333333333333,387230.28383841,18669.7116737875,14245.9900016276,75769.0007265075
"1",13,"K","2",147.890777587891,66.5625,2.15,"2",68367.8714490185,192164.727288815,3500,1272.79887461724,4633.33333333333,4933.33333333333,0,0,4133.33333333333,0,101695.16862216,196625.822876242,45972.3082696515,0,103963.905510417,0,0
"2",26,"P","3",206.557861328125,17.77015,1.548,"3",139589.457056916,485781.128079915,34644.4313461737,9700,64711.9638244466,2800,14986.2702636574,0,3200,0,152868.723653637,48503.1041870282,1900,0,241320.691714815,0,10058.5698485374
"2",9.2,"K","2",19.2443389892578,14.21438,3.44,"2",614000.203152392,216587.203020203,155634.844545214,220145.230025547,0,2466.66666666667,4200,0,0,0,596219.371130383,45538.1830804322,0,220785.277056311,11542.6767294528,23103.2611316623,0
"1",12,"P","2",16.5218200683594,92.8125,1.376,"1",0,53433.3333333333,0,4227.1684932212,0,0,66.6666666666667,0,0,0,26433.3333333333,136820.200401048,0,64966.6666666667,0,3066.66666666667,0
"2",8,"P","2",80.7301864624023,86.95315,0.946,"1",31199.639709744,494365.010271361,546766.215666154,11410.7777284458,31159.6865772735,13312.6092356319,56952.9910930082,0,13211.0448857148,0,0,196062.508402278,0,541028.403404055,293253.360783855,9871.96343528097,30514.3811108729
"2",8.1,"P","3",189.402618408203,23.25005,2.3822,"1",35287.380948978,44755.1482764732,61361.0802572347,0,0,0,72303.8784939641,0,30363.690455774,0,240626.831588489,249245.425648762,53227.806119745,300,160750.538978081,266.666666666667,233.333333333333
"2",17,"K/Ka","2",93.5515213012695,20.61836,1.548,"3",942469.030297886,64727.0915170084,484104.569254703,40857.7341946463,97069.4228520617,2945.93970001927,6066.66666666667,0,15326.0732140082,0,204305.195064426,42244.3082536318,266.666666666667,0,121991.162244227,0,1331.82376210267
"1",8,"P","3",385.483795166016,53.33288,2.451,"1",4133.33333333333,329204.466876756,33.3333333333333,0,7733.33333333333,0,26924.0386312827,0,373.83396178484,0,7679.29213562359,101853.895640602,5900,0,23166.6666666667,0,7466.66666666667
"2",13.6,"P","2",57.0180702209473,65.5313,2.967,"1",321481.863376302,118716.369472941,81942.8055058233,208960.745344639,233.333333333333,400,74392.9979131771,0,566.666666666667,0,36139.1285687685,220767.319891408,200,182023.97583738,11311.1400087674,5733.33333333333,64761.3923068876
"2",16.5,"P","2",35.8687705993652,14.21438,3.44,"2",219566.688688641,624525.108545604,0,342771.017007606,182660.728044845,31033.3333333333,1088094.13126931,0,0,0,28433.3333333333,800,0,111501.814965132,4377.61713663737,37766.6666666667,46443.4154936423
"2",24,"K","1",17.6071968078613,14.21438,3.44,"2",1376564.06122224,159033.717856819,542427.040786962,0,0,31735.6839525649,7400,0,0,0,606732.303972202,27406.515603171,0,0,84091.1224010226,124908.281569548,145377.958361744
"2",22,"K","1",110.579765319824,20.61836,1.548,"1",304650.856955781,148797.573860408,118872.341162801,0,9071.47143702708,1146.63907402816,3124.66025026515,33101.1303307914,110415.261358639,0,0,297244.605895045,37295.8433874068,33.3333333333333,70452.0869260033,0,0
"1",14.59,"P","2",94.8791656494141,92.8125,0.9288,"1",0,1102206.20186272,0,28844.2277243089,2300,100,55382.2041993418,0,0,0,0,93418.3343181755,0,0,0,0,17933.3333333333
"2",3,"P","2",206.777923583984,72.193776,2.1328,"1",11300,2200,0,0,1337.05655382946,3933.33333333333,4294.45068002678,0,40366.6666666667,0,3166.66666666667,117361.004561496,51183.2782100265,0,28606.7625574923,0,0
"2",3,"P","3",233.961898803711,27.492265,1.548,"2",11766.6666666667,49608.6581179096,20828.2566917595,0,0,1431.38024977719,18393.3687659601,0,5066.66666666667,0,10333.3333333333,44004.3900637461,84132.4223597418,100,14250.2034688989,0,4633.33333333333
"1",4.5,"P","2",115.145729064941,92.8125,0.516,"1",58375.2073905741,214116.794571675,0,67962.2111696711,0,0,6233.33333333333,0,0,0,50267.2779396526,33676.5214532924,0,340293.794931066,31698.5565255673,34508.5526729623,0
"1",11.7,"P","2",279.596954345703,19.74599,2.666,"2",0,12450.9606793523,0,0,0,0,2266.66666666667,0,865.627585421316,0,44988.1624902288,86033.3509957107,333.333333333333,0,20193.9566041032,2100,0
"2",9,"P","2",166.639389038086,92.8125,1.0664,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",5.2,"P","3",241.054168701172,18.73488,1.763,"1",238470.86787834,729149.839760565,4121.97668499624,66.6666666666667,3033.33333333333,15646.2205507914,20654.097723536,0,69623.4912851825,0,80858.3948224201,200893.626485654,63354.7491819346,0,56912.5748521178,0,22547.3383069717
"2",6.2,"P","3",194.842590332031,45.845405,1.548,"2",300706.20207109,479829.891088112,21985.8918856441,0,76.9108739991983,0,22466.6666666667,0,33.3333333333333,0,48334.6017473377,60074.0257494462,0,0,135223.428578302,0,4866.66666666667
